,full_game_appid,demo_appid,name
8314,267220,282250,Line of Defense Tactics Demo
8315,274480,282270,Drox Operative Demo
8316,269610,279120,Arcane Worlds Demo
8317,270850,277990,Car Mechanic Simulator Demo
8318,252010,275710,Oniken Demo
8319,266330,273280,Ethan: Meteor Hunter Demo
8320,239250,273130,Castlevania: Lords of Shadow 2 Demo
8321,258010,271880,Ring Runner Demo
8322,255390,272390,Max: The Curse of Brotherhood Demo
8323,227560,270660,Scourge: Outbreak Demo
8324,248860,270680,NEO Scavenger Demo
8325,248370,267890,Bridge It Demo
8326,237470,268030,Battle Worlds: Kronos Demo
8327,253370,265530,Axis Game Factory Demo
8328,243800,265100,Gas Guzzlers Extreme Demo
8329,230070,265230,The Age of Decadence Demo
8330,243360,264660,TrackMania² Valley Demo
8331,228760,264850,TrackMania² Canyon Demo
8332,258880,264930,Professional Farmer 2014 Demo
8333,224860,258150,Arma Tactics Demo
8334,222640,257140,Aarklash: Legacy Demo
8335,217920,257190,Alien Rage - Demo
8336,257400,257380,Fuse Basic
8337,255420,255440,Magic 2015 Demo
8338,249590,254560,Teslagrad Demo
8339,72900,255060,Winter Voices Demo
8340,249330,254150,Unholy Heights Demo
8341,246800,250790,BeatBlasters III Demo
8342,242780,251000,Cognition: An Erica Reed Thriller Demo
8343,233680,249970,Black Ink Demo
8344,246360,250010,Perfection. Demo
8345,231040,249150,Beatbuddy: Tale of the Guardians Demo
8346,221910,247750,The Stanley Parable Demo
8347,236850,247890,Europa Universalis IV Demo
8348,44350,248140,GRID 2 Demo
8349,236450,247260,PAC-MAN Championship Edition DX+ Demo
8350,250090,246340,Protocell
8351,250030,246440,Lilly Looking Through Demo
8352,250070,246640,TorqueL prototype
8353,250110,246660,Assault Android Cactus Demo
8354,234820,246170,Driver Fusion Free Demo
8355,242550,243340,Rayman® Legends Demo
8356,234390,243600,TGDME Demo
8357,240600,243820,MotoGP 13 Demo
8358,206420,242590,Saints Row IV: Inauguration Station
8359,248970,241700,Vector Demo
8360,235580,242180,Sid Meier's Civilization V: Brave New World Demo
8361,215530,241210,Van Helsing I. Complete Pack Demo
8362,235360,240240,Prime World: Defenders Demo
8363,206190,240570,Gunpoint Demo
8364,234080,238510,Castlevania: Lords of Shadow – Ultimate Edition Demo
8365,235070,236810,Bad Bots Demo
8366,233190,237130,Final Exam Demo
8367,202130,232930,Impire Demo
8368,227760,233030,March of the Eagles Demo
8369,229870,233050,ShootMania Elite Demo
8370,232910,233070,TrackMania² Stadium Demo
8371,207930,233490,Sacred Citadel Demo
8372,233700,233710,Sword of the Stars: The Pit Demo
8373,229480,231890,Dungeons & Dragons: Chronicles of Mystara Demo
8374,227300,231120,Euro Truck Simulator 2 Demo
8375,222480,231250,Resident Evil: Revelations Demo
8376,220160,228860,Trials Evolution Gold Edition - Demo
8377,223220,227420,Giana Sisters: Twisted Dreams Demo
8378,223430,226240,Miner Wars 2081 Demo
8379,221830,226540,The Book of Unwritten Tales: The Critter Chronicles Demo
8380,204960,226140,Magical Drop V Demo
8381,218860,225580,Cabela's® Dangerous Hunts 2013 Demo
8382,42170,224640,Krater Demo
8383,212700,224660,Party of Sin Demo
8384,223730,224520,FLY'N Demo
8385,218510,223570,Planets Under Attack Demo
8386,214610,223890,Cherry Tree High Comedy Club Demo
8387,218090,223920,Unity of Command: Stalingrad Campaign Demo
8388,218410,223090,Defender's Quest: Valley of the Forgotten Demo
8389,214870,223370,Painkiller Hell & Damnation Demo
8390,65740,222700,Carrier Command Gaea Mission Demo
8391,204450,222400,Call of Juarez Gunslinger Demo
8392,100980,221450,3D Coat Demo
8393,214320,221620,Dollar Dash Demo
8394,219910,221660, Edna & Harvey: Harvey's New Eyes Demo
8395,208460,221770,Tryst Demo
8396,205250,221850,3DMark Vantage Demo
8397,215770,220720,Shad'O Demo
8398,220820,220840,Zombie Driver HD Demo
8399,221020,221030,Towns Demo
8400,200710,219850,Torchlight II Demo
8401,214590,220480,Fairy Bloom Freesia Demo
8402,214570,219240,Ether Vapor Remaster Demo
8403,208520,219520,Omerta - City of Gangsters Demo
8404,216210,219660,Secret Files 3 Demo
8405,207350,219030,Ys Origin Demo
8406,211180,218350,Unmechanical Demo
8407,217290,218110,Din's Curse Demo
8408,218040,218290,Democracy 2 Demo
8409,215450,217160,Transcripted Demo
8410,214970,217470,Intrusion 2 Demo
8411,200510,216690,XCOM: Enemy Unknown Demo
8412,216290,216310,Gateways Demo
8413,215390,215410,Damage Inc Demo
8414,201790,215020,Orcs Must Die! 2 Demo
8415,215160,215180,The Book of Unwritten Tales Demo
8416,202170,215220,Sleeping Dogs Demo
8417,212030,214710,KungFu Strike Demo
8418,211440,214810,Adventures of Shuggy Demo
8419,91700,214820,E.Y.E: Divine Cybermancy Demo
8420,213850,213870,Magic 2014: Duels of the Planeswalkers Demo
8421,16870,213910,Sid Meier's Civilization V: Gods & Kings Demo
8422,205530,214070,Gratuitous Tank Battles Demo
8423,205910,214090,Tiny and Big: Grandpa's Leftovers Demo
8424,280720,213450,Imagine Earth Demo
8425,206250,212840,Cladun X2 Demo
8426,209790,212860,Splice Demo
8427,205230,212560,Hell Yeah! Demo
8428,211340,212140,Magical Diary Demo
8429,94300,212350,The Dream Machine Demo
8430,202690,210130,Hegemony Gold: Wars of Ancient Greece Demo
8431,203750,210310,Binary Domain Demo
8432,63380,210470,Sniper Elite V2 Demo
8433,210490,210500,Fray Demo
8434,208670,210720,Blades of Time Demo
8435,209370,210740,Analogue: A Hate Story Demo
8436,202310,209040,Ridge Racer Unbounded Demo
8437,64000,207770,Men of War: Assault Squad GOTY Demo
8438,207020,207970,Bang Bang Racing Demo
8439,207040,207990,Sine Mora Demo
8440,207530,208010,Noitu Love 2 Devolution
8441,204180,208070,Waveform Demo
8442,204140,207130,All Zombies Must Die Demo
8443,207490,207510,Rayman Origins Demo
8444,211800,206730,Dead Hungry Diner Demo
8445,204360,207100,Castle Crashers Demo
8446,18120,206290,Unstoppable Gorg Demo
8447,202410,206650,Scoregasm Demo
8448,201490,205370,Airline Tycoon 2 Demo
8449,200010,205700,Quantum Conundrum Demo
8450,200410,205750,SOL: Exodus Demo
8451,57740,204920,Jagged Alliance - Back in Action Demo
8452,67370,204410,The Darkness II Demo
8453,203730,204610,Q.U.B.E. Demo
8454,102840,204680,Shank 2 Demo
8455,35720,204260,Trine 2 Demo
8456,102500,203970,Kingdoms of Amalur: Reckoning™ Demo
8457,203990,204010,Satazius Demo
8458,65730,204050,Take on Helicopters Demo
8459,203510,203530,Fortune Summoners Demo
8460,73060,203670,Defenders of Ardania Demo
8461,40390,202610,Risen 2: Dark Waters Demo
8462,71340,202290,Sonic Generations Demo
8463,201420,201430,Toki Tori 2+ Demo
8464,65800,201680,Dungeon Defenders Demo
8465,70120,201720,Hacker Evolution Duality Demo
8466,200550,201060,Dungeons: The Dark Lord Demo
8467,96200,201090,Steel Storm: Burning Retribution Demo
8468,92600,201120,Xotic Demo
8469,200190,201160,Sideway™ New York Demo
8470,110600,201170,Astro Tripper Demo
8471,57400,200240,Batman Arkham City Demo
8472,111800,200570,Blocks That Matter Demo
8473,116120,200650,Lightfish Demo
8474,98400,200030,Hard Reset Demo
8475,111600,111610,Serious Sam Double D Demo
8476,112100,112110,Avadon: The Black Fortress Demo
8477,109700,109720,Achron Demo
8478,110500,110520,Data Jammers: FastForward Demo
8479,111000,111020,The Clockwork Man Demo
8480,111010,111030,The Clockwork Man: The Hidden World Demo
8481,105300,105310,Critical Mass Demo
8482,105700,105710,Tobe's Vertical Adventure Demo
8483,107100,107110,Bastion Demo
8484,107200,107210,Space Pirates and Zombies Demo
8485,107600,107610,Waves Demo
8486,102200,102220,Runespell: Overture Demo
8487,102400,102410,Vertex Dispenser Demo
8488,102600,102610,Orcs Must Die! Demo
8489,35480,104300,Dwarfs?! Demo
8490,98200,98220,Frozen Synapse Demo
8491,98600,98610,"Demolition, Inc. Demo"
8492,97330,97340,Magic: The Gathering - Duels of the Planeswalkers 2013 Demo
8493,97000,97010,Solar 2 Demo
8494,92800,92810,SpaceChem Demo
8495,95300,95310,Capsized Demo
8496,96000,96010,The Tiny Bang Story Demo
8497,91600,91610,Sanctum Demo
8498,91800,91820,Cloning Clyde Demo
8499,91810,91830,Ancients of Ooga Demo
8500,92300,92310,A.R.E.S.: Extinction Agenda Demo
8501,90400,90410,Blue Toad Murder Files™: The Mysteries of Little Riddle Demo
8502,90500,90520,Guardians of Graxia Demo
8503,91100,91110,SkyDrift Demo
8504,833980,994580,Dave Demo
8505,858640,994760,The Last Crystal Demo
8506,950400,994000,Blame him Demo
8507,992330,994060,Incubo Demo
8508,753950,993620,WWII英雄列伝 最強の虎　クルト・クニスペル Demo
8509,798710,993660,Voltage Demo
8510,947430,992470,きりたんvsカニたん~ずんだもちを防衛せよ！~onSteam Demo
8511,992700,992710,Lighter Demo
8512,992680,992830,The Lovebirds Demo
8513,979620,992030,Atrocity Demo
8514,992240,992270,Trawel Demo
8515,992360,992370,Otiiz's adventure - Sushi Champ Demo
8516,809020,991590,ZeroRanger Demo
8517,988590,991610,SHELL_BREAK Demo
8518,855630,991650,Zeliria Sanctuary Demo
8519,682530,991690,MarZ: Tactical Base Defense Demo
8520,990000,990010,Project Blueless
8521,791240,990040,Lumote Demo
8522,839350,990100,Melordandek Demo
8523,873850,989360,PASSAGE Demo
8524,946560,989530,Don't Forget Our Esports Dream Demo
8525,969760,989670,Omno Demo
8526,961010,989730,The Hand of Glory Demo
8527,658690,988630,Rage In Peace Demo
8528,986830,988720,The Legacy: The Tree of Might Demo
8529,986820,988350,Lost Lands: Mistakes of the Past Demo
8530,946660,987650,Loria Demo
8531,904600,985750,Small Sister Demo
8532,937870,986050,Mist Hunter Demo
8533,775590,985450,Spork: The Manic Utensil Storm Demo
8534,940300,985550,Escape Legacy : Ancient Scrolls Demo
8535,975270,985700,军团战棋 Legion War Demo
8536,746020,985060,Pit of Evil Demo
8537,941800,985140,Construct PRO Demo
8538,984360,984490,Pocoman Demo
8539,966180,984550,Slime Research Demo
8540,983900,983950,Mojack - Quest of Jackal : Puzzle game Demo
8541,983040,984010,Koboomballs Demo
8542,928480,984100,Darkness and Flame: The Dark Side Demo
8543,755340,983580,Shawy Adventures Demo
8544,983150,983800,Sakura no Mori † Dreamers 2 Demo
8545,978640,982810,You Have 10 Seconds 3 Demo
8546,977580,981810,Captain's Tail Demo
8547,903700,981240,The Misadventures of Denniz &amp; Diana Demo
8548,965670,981340,Niplheim's Hunter - Branded Azel Demo
8549,818910,981360,Story: The Afterlife Heaven or Hell Demo
8550,908390,981380,Infinitrap : Rehamstered Edition Demo
8551,928690,981460,覇県を握れ ～47都道府県大戦～ Demo
8552,752170,980710,Save Your Nuts Demo
8553,958640,980180,Super Turbo Sudoku Demo
8554,950260,980240,Divenia Episode One Demo
8555,816720,978830,Bugs Must Die Demo
8556,942320,978890,Halzae: Heroes of Divinity Demo
8557,858740,978240,Waves of DEATH Demo
8558,977670,977710,Snow Ash Land Demo
8559,901000,977010,Serenade of the Sirens Demo
8560,955190,977280,Blueprint Word: Classroom Demo
8561,956360,977330,Badminton Warrior Demo
8562,559360,976910,Brocat: the B Game Demo
8563,893610,976480,Into the Fray Demo
8564,975750,975780,Proto-G Demo
8565,949830,975440,Shrines Of Sacred Essenсe Demo
8566,952950,975450,03.04 Demo
8567,975230,975480,Das Geisterschiff / The Ghost Ship Demo
8568,750920,974630,Shadow of the Tomb Raider Demo
8569,954240,974260,Cuboid Keeper Demo
8570,551610,973430,Virtual Army: Revolution Demo
8571,971230,973460,Daedalic Complex Demo
8572,345430,972980,The Cursed Forest Demo
8573,824600,973020,HROT Demo
8574,706710,973330,Close Your Eyes -Anniversary Remake- Demo
8575,967120,972840,Cursed Mansion Demo
8576,941630,972090,Little Memories Demo
8577,825300,972130,To Trust an Incubus Demo
8578,968710,972530,Hazelnut Bastille Demo
8579,971710,971730,To Hell With Dave - DEMO Demo
8580,720560,970700,Vigil: The Longest Night Demo
8581,917280,970080,Forbidden Forgiveness Demo
8582,936070,970270,Apartment 327 Demo
8583,858080,969550,Spoorky Demo
8584,739100,969850,Blink: Rogues Demo
8585,943190,969160,OCTOPTICOM Demo
8586,342940,969170,Project: Gorgon Demo
8587,852910,969440,sweet pool Demo
8588,965910,968750,Moreau Demo
8589,930970,966620,Angry Ball VR Demo
8590,908440,966030,All For One Demo
8591,668780,965530,The Puppet of Tersa Demo
8592,658590,965790,She and The Light Bearer Demo
8593,964240,964280,夜之归途 Demo
8594,964570,964580,DCL-The Game Demo
8595,955400,964000,Bonds Demo
8596,962290,964200,TEST Demo
8597,963370,963420,PRiCERPG Demo
8598,851350,963580,Let's Play with Nanai! Demo
8599,661340,962590,TYRED Demo
8600,773090,962190,Lucid Dream Demo
8601,650330,961500,Sanator: Scarlet Scarf Demo
8602,960650,961020,Royal Wedding Quest! Demo
8603,952020,961320,Love at Elevation Demo
8604,955380,961340,Death Collector Demo
8605,955370,961350,Weyrwood Demo
8606,955360,961360,Stronghold Demo
8607,952030,961370,Gilded Rails Demo
8608,960710,960790,DON'T GIVE UP: A Cynical Tale Demo
8609,959690,959780,GameWhizzards Demo
8610,744260,958340,Legend of Homebody Demo
8611,891330,958430,Fast Dust Demo
8612,907380,958460,The Ballad Singer Demo
8613,850310,958030,Cursed Town Demo
8614,673580,957340,Hamlet Demo
8615,856310,957450,Seul (Alone): The Day Before (Prequel)
8616,838110,957040,HyperParasite Demo
8617,953340,957210,Colourless Demo
8618,842910,956840,The MISSING Demo
8619,952010,956290,The Martian Job Demo
8620,929270,955910,ViewTracker Demo
8621,851220,954630,Free the Animation Demo
8622,947600,954200,Eroico Demo
8623,651940,954230,Debris Field Demo
8624,936170,954370,DoodleVR Demo
8625,954410,954460,Color by Numbers - Animals Demo
8626,954400,954480,Color by Numbers - Christmas Demo
8627,954360,954510,Color by Numbers - Halloween Demo
8628,883020,954540,Shadowlings Demo
8629,645200,954550,Lethal Running Demo
8630,910730,953390,Solid Aether Demo
8631,835710,952770,Tactics Maiden Remastered Demo
8632,949990,952630,Magical Monster Land Demo
8633,938850,952690,Infinity Demo
8634,921770,951560,HANZ! Demo
8635,1618290,1663310,TRAIN CREW Prologue Demo
8636,1366200,1663350,Rog and Roll - Preview Demo
8637,1593760,1663660,Chubby Bear Smash Demo
8638,1584970,1662810,Lost In Labs Demo
8639,1532360,1662900,Joyspring Demo
8640,1511560,1662950,Vittorio Corbo's Un-BEATable Demo
8641,1412070,1663060,Siege the Day Demo
8642,1583710,1663090,The Last Poem: The Trials of Poe Demo
8643,1542080,1662360,Super Crazy Nynja Demo
8644,1662750,1662760,Wraiths of SENTINEL Demo
8645,1577620,1662120,The Signal State Demo
8646,1525410,1662240,天下为棋 Demo
8647,1596170,1662280,One True Hero Demo
8648,1600470,1661470,The Evolving World: Catalyst Wake Demo
8649,1357430,1661650,Rocket Rumble Demo
8650,962090,1661660,Common'hood Demo
8651,1493570,1661670,Arboreal Demo
8652,1339590,1660930,Dextrissimi Demo
8653,1618230,1661030,恋爱关系 Demo
8654,1577140,1661040,Tetrix 3D Demo
8655,1519730,1661190,Wildfire - Ticket to Rock Demo
8656,1660990,1661220,NejicomiSimulator Vol.2 Demo
8657,1461900,1661300,Cosmo Demo
8658,1490610,1661310,METALLIC CHILD Demo
8659,1348800,1660470,Projections Demo
8660,1346460,1660670,Dungeoneers Demo
8661,1351360,1660710,DevLife Demo
8662,1530800,1660720,Frank and Drake Demo
8663,1652580,1660770,Imperial Grace Demo
8664,1586980,1660120,Wilma's Dreams Demo
8665,1490930,1660320,Capital Command Demo
8666,1659710,1659720,Devileader (Free)
8667,1477470,1659850,Relentless: Ranger Demo
8668,1265380,1659870,Natural Habitat Demo
8669,1603600,1659280,Daldos Demo
8670,1602880,1659310,The Lord of the Parties Demo
8671,1597200,1658590,ConnecTank Demo
8672,1656680,1658890,Escape: Forced Overtime Demo
8673,1531490,1658130,Harmony's Odyssey Demo
8674,1198520,1658140,HRO: Adventures of a Humanoid Resources Officer Demo
8675,1375890,1658230,DAB'S NOT DEAD Demo
8676,1137320,1658320,Screeps: Arena Demo
8677,1602160,1658380,Arnold Bounty Hunter Demo
8678,1523260,1657660,迷霧國度: 傳承 Myth of Mist：Legacy Demo
8679,1577570,1657670,Juno's Journey Demo
8680,1531250,1657790,Defend the Rook Demo
8681,1594720,1657820,The Great Hide n Seek Expawdition Demo
8682,1557820,1657940,Mixed Guns Demo
8683,1619350,1657070,DeepStates [VR] Demo
8684,1239320,1657180,Animal Shelter Demo
8685,1657100,1657390,Tower of Guardian Demo
8686,1454640,1657400,A Tale of Paper Demo
8687,1645660,1657410,Slenderman Demo
8688,1250900,1657440,贝丽尔养成计划 Demo
8689,1286880,1657470,Ship Graveyard Simulator Demo
8690,1425190,1657560,Abducted: Alien Invasion
8691,1281590,1656830,The Dark Pictures Anthology: House of Ashes Demo
8692,1279240,1656980,Police Shootout Demo
8693,1656950,1657000,Whim Demo
8694,1476020,1656150,Home Safe and Silent Demo
8695,1495620,1656270,Crypto Shooter Demo
8696,1307580,1655680,TOEM Demo
8697,1363210,1655690,Live by the Sword: Tactics Demo
8698,1482800,1655180,最果てのクオリア Demo
8699,844670,1655240,Please Be Happy Demo
8700,1591500,1655350,猫头鹰和灯塔 Demo
8701,1477300,1655390,Ninja Blast Demo
8702,1444980,1655450,Playhear : Square Paper City Demo
8703,900400,1655460,Sacred Fire Demo
8704,1226510,1655500,Trigon: Space Story Demo
8705,1374920,1654750,StoryArcana Demo
8706,1094450,1654990,Spies & Soldiers Demo
8707,1598180,1655000,Seishin Destiny Demo
8708,1574020,1654090,Automation* of Sorts Demo
8709,1410640,1654320,Syberia - The World Before Demo
8710,1090590,1654390,AlCHeMoS Demo
8711,1398110,1654420,Space Pirate King Demo
8712,1647740,1654500,1f y0u're a gh0st ca11 me here! Demo
8713,1313210,1653830,Nimoyd Demo
8714,1249680,1653920,Ninshi Masuta Demo
8715,1505310,1653090,Risu Demo
8716,1549550,1653280,Haven Park Demo
8717,1360130,1653440,Power of the Ancients Demo
8718,1653320,1653490,Amneron's Legacy Demo
8719,1586990,1652690,Alterium Shift Demo
8720,1577690,1652790,Video Game Fables Demo
8721,1552300,1652830,Inbox Unbox Demo
8722,1489780,1652130,Mysterious Demo
8723,1503700,1652150,Rules of Alchemy Demo
8724,1616520,1652240,Little Hearts DemoVer
8725,1652460,1652470,Surviving The Humans Demo
8726,1367590,1652610,Tormented Souls Demo
8727,1437760,1651790,Peripeteia Demo
8728,1593990,1651800,Blacksmith Village Demo
8729,1086980,1651590,Nebulas Lasso Demo
8730,1514170,1650840,BIRBOUT! Demo
8731,1536120,1650850,Blueberry Demo
8732,1637320,1650980,Dome Keeper Demo
8733,1470420,1650990,Re:Turn 2 Demo
8734,1492300,1650350,Invirium Demo
8735,1389360,1650500,Mech Armada Demo
8736,1459250,1650560,Temple Hunters Demo
8737,1599880,1649890,Cats in Time Demo
8738,1636700,1643330,Wirewalk()↳ Demo
8739,1642690,1642780,DREAMWORLD Demo
8740,1101790,1642930,War Mongrels Demo
8741,1568880,1643060,秘封フラグメント Demo
8742,1583080,1643110,Professor Crackbrain - And the awakening of the weredog Demo
8743,1642440,1642450,Kleopatra Demo
8744,1638450,1641680,Shipwreck Escape Demo
8745,1637560,1641690,Crawlyard Demo
8746,1591690,1641760,DEATHRUN TV Demo
8747,1479500,1642000,《Rail of Möbius》Demo
